jurisdiction,sex,age,month,year,time_frame,dataset,population,count_alldrug,count_opioid,count_fentanyl,count_heroin,count_stimulant,count_cocaine,count_methamphetamine,count_benzodiazepine,rate_alldrug,rate_opioid,rate_fentanyl,rate_heroin,rate_stimulant,rate_cocaine,rate_methamphetamine,rate_benzodiazepine
US,F,15-24,8,2023,monthly,HOSP,17694702,375,114,60,suppressed,49,15,13,15,2.1,0.6,0.3,suppressed,0.3,suppressed,suppressed,suppressed
US,F,15-24,9,2023,monthly,HOSP,17694702,347,96,42,suppressed,47,29,suppressed,17,2.0,0.5,0.2,suppressed,0.3,0.2,suppressed,suppressed
US,F,15-24,10,2023,monthly,HOSP,17694702,356,101,62,suppressed,45,20,10,16,2.0,0.6,0.4,suppressed,0.3,0.1,suppressed,suppressed
US,F,15-24,11,2023,monthly,HOSP,17694702,313,92,56,suppressed,46,26,suppressed,31,1.8,0.5,0.3,suppressed,0.3,0.1,suppressed,0.2
US,F,15-24,12,2023,monthly,HOSP,17694702,297,77,37,suppressed,36,13,suppressed,12,1.7,0.4,0.2,suppressed,0.2,suppressed,suppressed,suppressed
US,F,15-24,all,2023,annual,HOSP,17694702,4148,1193,627,88,541,250,127,275,23.4,6.7,3.5,0.5,3.1,1.4,0.7,1.6
US,F,25-34,1,2023,monthly,HOSP,18691126,541,208,96,39,155,74,36,48,2.9,1.1,0.5,0.2,0.8,0.4,0.2,0.3
US,F,25-34,2,2023,monthly,HOSP,18691126,535,219,110,25,140,65,38,47,2.9,1.2,0.6,0.1,0.7,0.3,0.2,0.3
US,F,25-34,3,2023,monthly,HOSP,18691126,638,262,121,33,186,93,57,44,3.4,1.4,0.6,0.2,1.0,0.5,0.3,0.2
US,F,25-34,4,2023,monthly,HOSP,18691126,581,237,106,34,152,75,40,53,3.1,1.3,0.6,0.2,0.8,0.4,0.2,0.3
US,F,25-34,5,2023,monthly,HOSP,18691126,635,291,123,64,161,67,47,48,3.4,1.6,0.7,0.3,0.9,0.4,0.3,0.3
US,F,25-34,6,2023,monthly,HOSP,18691126,651,289,121,47,169,83,48,64,3.5,1.5,0.6,0.3,0.9,0.4,0.3,0.3
US,F,25-34,7,2023,monthly,HOSP,18691126,657,265,125,38,191,94,62,44,3.5,1.4,0.7,0.2,1.0,0.5,0.3,0.2
US,F,25-34,8,2023,monthly,HOSP,18691126,646,276,116,38,182,82,48,54,3.5,1.5,0.6,0.2,1.0,0.4,0.3,0.3
US,F,25-34,9,2023,monthly,HOSP,18691126,553,241,111,30,145,65,40,52,3.0,1.3,0.6,0.2,0.8,0.3,0.2,0.3
US,F,25-34,10,2023,monthly,HOSP,18691126,571,249,114,25,154,70,40,45,3.1,1.3,0.6,0.1,0.8,0.4,0.2,0.2
US,F,25-34,11,2023,monthly,HOSP,18691126,562,253,113,27,146,72,36,47,3.0,1.4,0.6,0.1,0.8,0.4,0.2,0.3
US,F,25-34,12,2023,monthly,HOSP,18691126,541,216,99,13,139,73,34,46,2.9,1.2,0.5,suppressed,0.7,0.4,0.2,0.2
US,F,25-34,all,2023,annual,HOSP,18691126,7111,3006,1355,413,1920,913,526,592,38.0,16.1,7.2,2.2,10.3,4.9,2.8,3.2
US,F,35-54,1,2023,monthly,HOSP,34894959,1402,544,170,67,396,191,106,147,4.0,1.6,0.5,0.2,1.1,0.5,0.3,0.4
US,F,35-54,2,2023,monthly,HOSP,34894959,1260,483,150,60,354,179,95,127,3.6,1.4,0.4,0.2,1.0,0.5,0.3,0.4
US,F,35-54,3,2023,monthly,HOSP,34894959,1492,553,163,75,465,212,129,143,4.3,1.6,0.5,0.2,1.3,0.6,0.4,0.4
US,F,35-54,4,2023,monthly,HOSP,34894959,1386,537,148,73,385,217,88,120,4.0,1.5,0.4,0.2,1.1,0.6,0.3,0.3
US,F,35-54,5,2023,monthly,HOSP,34894959,1515,598,207,56,429,216,123,130,4.3,1.7,0.6,0.2,1.2,0.6,0.4,0.4
US,F,35-54,6,2023,monthly,HOSP,34894959,1408,551,176,70,411,222,113,122,4.0,1.6,0.5,0.2,1.2,0.6,0.3,0.3
US,F,35-54,7,2023,monthly,HOSP,34894959,1590,614,192,73,461,242,108,152,4.6,1.8,0.6,0.2,1.3,0.7,0.3,0.4
US,F,35-54,8,2023,monthly,HOSP,34894959,1537,622,218,78,452,239,130,136,4.4,1.8,0.6,0.2,1.3,0.7,0.4,0.4
US,F,35-54,9,2023,monthly,HOSP,34894959,1468,563,194,62,411,210,115,129,4.2,1.6,0.6,0.2,1.2,0.6,0.3,0.4
US,F,35-54,10,2023,monthly,HOSP,34894959,1360,514,200,48,392,206,102,121,3.9,1.5,0.6,0.1,1.1,0.6,0.3,0.3
US,F,35-54,11,2023,monthly,HOSP,34894959,1215,456,163,44,304,169,77,107,3.5,1.3,0.5,0.1,0.9,0.5,0.2,0.3
US,F,35-54,12,2023,monthly,HOSP,34894959,1324,501,159,61,390,209,107,121,3.8,1.4,0.5,0.2,1.1,0.6,0.3,0.3
US,F,35-54,all,2023,annual,HOSP,34894959,16957,6536,2140,767,4850,2512,1293,1555,48.6,18.7,6.1,2.2,13.9,7.2,3.7,4.5
US,F,55+,1,2023,monthly,HOSP,43745972,2328,811,86,52,352,236,69,205,5.3,1.9,0.2,0.1,0.8,0.5,0.2,0.5
US,F,55+,2,2023,monthly,HOSP,43745972,2128,762,99,47,304,194,56,231,4.9,1.7,0.2,0.1,0.7,0.4,0.1,0.5
US,F,55+,3,2023,monthly,HOSP,43745972,2422,872,105,40,333,222,67,270,5.5,2.0,0.2,0.1,0.8,0.5,0.2,0.6
US,F,55+,4,2023,monthly,HOSP,43745972,2367,832,97,63,305,211,49,227,5.4,1.9,0.2,0.1,0.7,0.5,0.1,0.5
US,F,55+,5,2023,monthly,HOSP,43745972,2496,920,142,50,320,223,56,236,5.7,2.1,0.3,0.1,0.7,0.5,0.1,0.5
US,F,55+,6,2023,monthly,HOSP,43745972,2480,910,129,50,372,268,49,240,5.7,2.1,0.3,0.1,0.9,0.6,0.1,0.5
US,F,55+,7,2023,monthly,HOSP,43745972,2409,844,135,49,338,225,58,219,5.5,1.9,0.3,0.1,0.8,0.5,0.1,0.5
US,F,55+,8,2023,monthly,HOSP,43745972,2478,887,120,55,351,221,70,264,5.7,2.0,0.3,0.1,0.8,0.5,0.2,0.6
US,F,55+,9,2023,monthly,HOSP,43745972,2352,816,111,31,326,219,58,225,5.4,1.9,0.3,0.1,0.7,0.5,0.1,0.5
US,F,55+,10,2023,monthly,HOSP,43745972,2308,843,121,34,305,209,57,215,5.3,1.9,0.3,0.1,0.7,0.5,0.1,0.5
US,F,55+,11,2023,monthly,HOSP,43745972,2189,779,116,33,298,194,49,202,5.0,1.8,0.3,0.1,0.7,0.4,0.1,0.5
US,F,55+,12,2023,monthly,HOSP,43745972,2239,813,118,40,320,210,66,237,5.1,1.9,0.3,0.1,0.7,0.5,0.2,0.5
US,F,55+,all,2023,annual,HOSP,43745972,28196,10089,1379,544,3924,2632,704,2771,64.5,23.1,3.2,1.2,9.0,6.0,1.6,6.3
US,M,0-14,1,2023,monthly,HOSP,25137250,234,42,19,0,23,suppressed,suppressed,suppressed,0.9,0.2,suppressed,0.0,0.1,suppressed,suppressed,suppressed
US,M,0-14,2,2023,monthly,HOSP,25137250,193,30,12,0,27,10,suppressed,suppressed,0.8,0.1,suppressed,0.0,0.1,suppressed,suppressed,suppressed
US,M,0-14,3,2023,monthly,HOSP,25137250,254,42,25,0,22,suppressed,suppressed,suppressed,1.0,0.2,0.1,0.0,0.1,suppressed,suppressed,suppressed
US,M,0-14,4,2023,monthly,HOSP,25137250,235,35,21,0,24,suppressed,suppressed,suppressed,0.9,0.1,0.1,0.0,0.1,suppressed,suppressed,suppressed
US,M,0-14,5,2023,monthly,HOSP,25137250,246,38,23,0,27,suppressed,suppressed,suppressed,1.0,0.2,0.1,0.0,0.1,suppressed,suppressed,suppressed
US,M,0-14,6,2023,monthly,HOSP,25137250,235,33,14,0,22,suppressed,suppressed,suppressed,0.9,0.1,suppressed,0.0,0.1,suppressed,suppressed,suppressed
US,M,0-14,7,2023,monthly,HOSP,25137250,253,45,23,0,28,suppressed,suppressed,suppressed,1.0,0.2,0.1,0.0,0.1,suppressed,suppressed,suppressed
US,M,0-14,8,2023,monthly,HOSP,25137250,245,37,21,0,34,11,suppressed,suppressed,1.0,0.1,0.1,0.0,0.1,suppressed,suppressed,suppressed
US,M,0-14,9,2023,monthly,HOSP,25137250,220,43,20,0,21,suppressed,suppressed,suppressed,0.9,0.2,0.1,0.0,0.1,suppressed,suppressed,suppressed
US,M,0-14,10,2023,monthly,HOSP,25137250,216,33,22,0,26,suppressed,suppressed,suppressed,0.9,0.1,0.1,0.0,0.1,suppressed,suppressed,suppressed
US,M,0-14,11,2023,monthly,HOSP,25137250,211,32,19,0,20,suppressed,suppressed,suppressed,0.8,0.1,suppressed,0.0,0.1,suppressed,suppressed,suppressed
US,M,0-14,12,2023,monthly,HOSP,25137250,200,31,18,0,17,suppressed,suppressed,suppressed,0.8,0.1,suppressed,0.0,suppressed,suppressed,suppressed,suppressed
US,M,0-14,all,2023,annual,HOSP,25137250,2742,441,237,0,291,82,71,58,10.9,1.8,0.9,0.0,1.2,0.3,0.3,0.2
US,M,15-24,1,2023,monthly,HOSP,18520296,461,205,103,18,72,33,20,43,2.5,1.1,0.6,suppressed,0.4,0.2,0.1,0.2
US,M,15-24,2,2023,monthly,HOSP,18520296,465,182,85,16,92,38,21,36,2.5,1.0,0.5,suppressed,0.5,0.2,0.1,0.2
US,M,15-24,3,2023,monthly,HOSP,18520296,490,215,114,13,72,30,22,38,2.6,1.2,0.6,suppressed,0.4,0.2,0.1,0.2
US,M,15-24,4,2023,monthly,HOSP,18520296,453,199,121,12,72,37,15,37,2.4,1.1,0.7,suppressed,0.4,0.2,suppressed,0.2
US,M,15-24,5,2023,monthly,HOSP,18520296,508,211,113,15,83,27,20,42,2.7,1.1,0.6,suppressed,0.4,0.1,0.1,0.2
US,M,15-24,6,2023,monthly,HOSP,18520296,456,203,108,14,76,40,16,39,2.5,1.1,0.6,suppressed,0.4,0.2,suppressed,0.2
US,M,15-24,7,2023,monthly,HOSP,18520296,468,205,111,16,89,42,27,31,2.5,1.1,0.6,suppressed,0.5,0.2,0.1,0.2
US,M,15-24,8,2023,monthly,HOSP,18520296,473,189,100,suppressed,75,38,20,37,2.6,1.0,0.5,suppressed,0.4,0.2,0.1,0.2
US,M,15-24,9,2023,monthly,HOSP,18520296,396,158,87,suppressed,69,24,21,26,2.1,0.9,0.5,suppressed,0.4,0.1,0.1,0.1
US,M,15-24,10,2023,monthly,HOSP,18520296,437,184,104,11,81,39,16,33,2.4,1.0,0.6,suppressed,0.4,0.2,suppressed,0.2
US,M,15-24,11,2023,monthly,HOSP,18520296,397,172,90,suppressed,70,31,15,27,2.1,0.9,0.5,suppressed,0.4,0.2,suppressed,0.1
US,M,15-24,12,2023,monthly,HOSP,18520296,407,178,101,12,66,34,15,36,2.2,1.0,0.5,suppressed,0.4,0.2,suppressed,0.2
US,M,15-24,all,2023,annual,HOSP,18520296,5411,2301,1237,153,917,413,228,425,29.2,12.4,6.7,0.8,5.0,2.2,1.2,2.3
US,M,25-34,1,2023,monthly,HOSP,19186087,984,476,232,78,296,142,85,70,5.1,2.5,1.2,0.4,1.5,0.7,0.4,0.4
US,M,25-34,2,2023,monthly,HOSP,19186087,948,470,232,77,279,119,84,68,4.9,2.4,1.2,0.4,1.5,0.6,0.4,0.4
US,M,25-34,3,2023,monthly,HOSP,19186087,1098,589,300,105,339,168,98,78,5.7,3.1,1.6,0.5,1.8,0.9,0.5,0.4
US,M,25-34,4,2023,monthly,HOSP,19186087,1055,554,267,80,269,104,84,73,5.5,2.9,1.4,0.4,1.4,0.5,0.4,0.4
US,M,25-34,5,2023,monthly,HOSP,19186087,1168,631,300,78,342,157,92,72,6.1,3.3,1.6,0.4,1.8,0.8,0.5,0.4
US,M,25-34,6,2023,monthly,HOSP,19186087,1141,589,306,80,337,164,93,78,5.9,3.1,1.6,0.4,1.8,0.9,0.5,0.4
US,M,25-34,7,2023,monthly,HOSP,19186087,1142,590,301,81,336,156,106,74,6.0,3.1,1.6,0.4,1.8,0.8,0.6,0.4
US,M,25-34,8,2023,monthly,HOSP,19186087,1225,619,333,69,387,180,110,102,6.4,3.2,1.7,0.4,2.0,0.9,0.6,0.5
US,M,25-34,9,2023,monthly,HOSP,19186087,1145,605,314,70,339,153,97,82,6.0,3.2,1.6,0.4,1.8,0.8,0.5,0.4
US,M,25-34,10,2023,monthly,HOSP,19186087,977,536,280,47,272,134,91,76,5.1,2.8,1.5,0.2,1.4,0.7,0.5,0.4
US,M,25-34,11,2023,monthly,HOSP,19186087,919,487,243,64,245,114,63,57,4.8,2.5,1.3,0.3,1.3,0.6,0.3,0.3
US,M,25-34,12,2023,monthly,HOSP,19186087,856,431,221,44,258,125,76,59,4.5,2.2,1.2,0.2,1.3,0.7,0.4,0.3
US,M,25-34,all,2023,annual,HOSP,19186087,12658,6577,3329,873,3699,1716,1079,889,66.0,34.3,17.4,4.6,19.3,8.9,5.6,4.6
US,M,35-54,1,2023,monthly,HOSP,35158537,2032,905,317,171,727,358,222,127,5.8,2.6,0.9,0.5,2.1,1.0,0.6,0.4
US,M,35-54,2,2023,monthly,HOSP,35158537,1924,880,369,170,692,325,189,103,5.5,2.5,1.0,0.5,2.0,0.9,0.5,0.3
US,M,35-54,3,2023,monthly,HOSP,35158537,2249,1026,402,163,814,429,228,133,6.4,2.9,1.1,0.5,2.3,1.2,0.6,0.4
US,M,35-54,4,2023,monthly,HOSP,35158537,2239,1041,398,181,789,406,199,118,6.4,3.0,1.1,0.5,2.2,1.2,0.6,0.3
US,M,35-54,5,2023,monthly,HOSP,35158537,2385,1100,463,148,853,462,221,141,6.8,3.1,1.3,0.4,2.4,1.3,0.6,0.4
US,M,35-54,6,2023,monthly,HOSP,35158537,2333,1121,428,177,831,446,222,171,6.6,3.2,1.2,0.5,2.4,1.3,0.6,0.5
US,M,35-54,7,2023,monthly,HOSP,35158537,2393,1119,468,141,867,457,248,142,6.8,3.2,1.3,0.4,2.5,1.3,0.7,0.4
US,M,35-54,8,2023,monthly,HOSP,35158537,2383,1135,484,151,823,411,234,125,6.8,3.2,1.4,0.4,2.3,1.2,0.7,0.4
US,M,35-54,9,2023,monthly,HOSP,35158537,2131,999,462,129,728,374,208,127,6.1,2.8,1.3,0.4,2.1,1.1,0.6,0.4
US,M,35-54,10,2023,monthly,HOSP,35158537,2177,1036,446,114,755,383,206,119,6.2,2.9,1.3,0.3,2.1,1.1,0.6,0.3
US,M,35-54,11,2023,monthly,HOSP,35158537,1981,910,383,128,712,412,187,118,5.6,2.6,1.1,0.4,2.0,1.2,0.5,0.3
US,M,35-54,12,2023,monthly,HOSP,35158537,1885,833,370,71,656,341,183,117,5.4,2.4,1.1,0.2,1.9,1.0,0.5,0.3
US,M,35-54,all,2023,annual,HOSP,35158537,26112,12105,4990,1744,9247,4804,2547,1541,74.3,34.4,14.2,5.0,26.3,13.7,7.2,4.4
US,M,55+,1,2023,monthly,HOSP,38422676,2467,921,196,151,674,430,153,183,6.4,2.4,0.5,0.4,1.8,1.1,0.4,0.5
US,M,55+,2,2023,monthly,HOSP,38422676,2309,803,140,118,620,426,133,138,6.0,2.1,0.4,0.3,1.6,1.1,0.3,0.4
US,M,55+,3,2023,monthly,HOSP,38422676,2603,984,232,132,667,456,136,162,6.8,2.6,0.6,0.3,1.7,1.2,0.4,0.4
US,M,55+,4,2023,monthly,HOSP,38422676,2552,1016,207,139,632,429,118,145,6.6,2.6,0.5,0.4,1.6,1.1,0.3,0.4
US,M,55+,5,2023,monthly,HOSP,38422676,2704,1094,267,132,694,468,149,174,7.0,2.8,0.7,0.3,1.8,1.2,0.4,0.5
US,M,55+,6,2023,monthly,HOSP,38422676,2612,1103,248,174,642,412,133,152,6.8,2.9,0.6,0.5,1.7,1.1,0.3,0.4
US,M,55+,7,2023,monthly,HOSP,38422676,2786,1098,275,147,739,507,132,177,7.3,2.9,0.7,0.4,1.9,1.3,0.3,0.5
US,M,55+,8,2023,monthly,HOSP,38422676,2672,1002,251,123,686,477,128,164,7.0,2.6,0.7,0.3,1.8,1.2,0.3,0.4
US,M,55+,9,2023,monthly,HOSP,38422676,2504,972,256,108,642,433,134,160,6.5,2.5,0.7,0.3,1.7,1.1,0.3,0.4
US,M,55+,10,2023,monthly,HOSP,38422676,2541,980,263,105,653,461,115,151,6.6,2.6,0.7,0.3,1.7,1.2,0.3,0.4
US,M,55+,11,2023,monthly,HOSP,38422676,2372,882,230,93,630,432,138,145,6.2,2.3,0.6,0.2,1.6,1.1,0.4,0.4
US,M,55+,12,2023,monthly,HOSP,38422676,2392,850,220,100,628,418,126,150,6.2,2.2,0.6,0.3,1.6,1.1,0.3,0.4
US,M,55+,all,2023,annual,HOSP,38422676,30514,11705,2785,1522,7907,5349,1595,1901,79.4,30.5,7.2,4.0,20.6,13.9,4.2,4.9
US,F,0-14,1,2024,monthly,HOSP,20046234,NA,NA,NA,NA,NA,NA,NA,NA,1.0,suppressed,suppressed,0.0,suppressed,suppressed,suppressed,suppressed
US,F,0-14,2,2024,monthly,HOSP,20046234,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.1,suppressed,0.0,suppressed,suppressed,suppressed,suppressed
US,F,0-14,3,2024,monthly,HOSP,20046234,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.1,suppressed,0.0,suppressed,suppressed,suppressed,suppressed
US,F,0-14,4,2024,monthly,HOSP,20046234,NA,NA,NA,NA,NA,NA,NA,NA,1.0,0.2,suppressed,0.0,suppressed,suppressed,suppressed,suppressed
US,F,0-14,5,2024,monthly,HOSP,20046234,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0.1,suppressed,0.0,suppressed,suppressed,suppressed,suppressed
US,F,0-14,6,2024,monthly,HOSP,20046234,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0.1,suppressed,0.0,suppressed,suppressed,suppressed,suppressed
US,F,0-14,7,2024,monthly,HOSP,20046234,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0.1,suppressed,0.0,suppressed,suppressed,suppressed,suppressed
US,F,0-14,8,2024,monthly,HOSP,20046234,NA,NA,NA,NA,NA,NA,NA,NA,1.0,suppressed,suppressed,0.0,suppressed,suppressed,suppressed,suppressed
US,F,0-14,9,2024,monthly,HOSP,20046234,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0.1,suppressed,0.0,suppressed,suppressed,suppressed,suppressed
US,F,0-14,10,2024,monthly,HOSP,20046234,NA,NA,NA,NA,NA,NA,NA,NA,1.0,suppressed,suppressed,0.0,suppressed,suppressed,suppressed,suppressed
US,F,0-14,11,2024,monthly,HOSP,20046234,NA,NA,NA,NA,NA,NA,NA,NA,0.9,suppressed,suppressed,0.0,suppressed,suppressed,suppressed,suppressed
US,F,0-14,12,2024,monthly,HOSP,20046234,NA,NA,NA,NA,NA,NA,NA,NA,0.9,suppressed,suppressed,0.0,suppressed,suppressed,suppressed,suppressed
US,F,0-14,all,2024,annual,HOSP,20046234,NA,NA,NA,NA,NA,NA,NA,NA,12.3,1.3,0.7,0.0,0.9,0.3,0.2,0.2
US,F,15-24,1,2024,monthly,HOSP,15089146,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.4,0.2,suppressed,0.2,suppressed,suppressed,suppressed
US,F,15-24,2,2024,monthly,HOSP,15089146,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.3,0.2,0.0,0.2,suppressed,suppressed,suppressed
US,F,15-24,3,2024,monthly,HOSP,15089146,NA,NA,NA,NA,NA,NA,NA,NA,1.6,0.4,0.2,suppressed,suppressed,suppressed,suppressed,suppressed
US,F,15-24,4,2024,monthly,HOSP,15089146,NA,NA,NA,NA,NA,NA,NA,NA,1.9,0.4,0.2,suppressed,0.2,0.1,suppressed,suppressed
US,F,15-24,5,2024,monthly,HOSP,15089146,NA,NA,NA,NA,NA,NA,NA,NA,1.8,0.4,0.2,suppressed,0.2,suppressed,suppressed,suppressed
US,F,15-24,6,2024,monthly,HOSP,15089146,NA,NA,NA,NA,NA,NA,NA,NA,1.6,0.4,0.2,suppressed,0.2,suppressed,suppressed,suppressed
US,F,15-24,7,2024,monthly,HOSP,15089146,NA,NA,NA,NA,NA,NA,NA,NA,1.6,0.3,0.1,0.0,0.2,suppressed,suppressed,suppressed
US,F,15-24,8,2024,monthly,HOSP,15089146,NA,NA,NA,NA,NA,NA,NA,NA,1.7,0.3,0.2,suppressed,0.2,suppressed,suppressed,suppressed
US,F,15-24,9,2024,monthly,HOSP,15089146,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0.2,suppressed,suppressed,0.1,suppressed,suppressed,suppressed
US,F,15-24,10,2024,monthly,HOSP,15089146,NA,NA,NA,NA,NA,NA,NA,NA,1.7,0.3,0.2,suppressed,0.2,suppressed,suppressed,suppressed
US,F,15-24,11,2024,monthly,HOSP,15089146,NA,NA,NA,NA,NA,NA,NA,NA,1.7,0.3,0.2,suppressed,0.2,suppressed,suppressed,suppressed
US,F,15-24,12,2024,monthly,HOSP,15089146,NA,NA,NA,NA,NA,NA,NA,NA,1.4,0.3,0.2,suppressed,0.1,suppressed,suppressed,suppressed
US,F,15-24,all,2024,annual,HOSP,15089146,NA,NA,NA,NA,NA,NA,NA,NA,19.8,4.0,2.2,0.2,2.1,1.0,0.5,1.1
US,F,25-34,1,2024,monthly,HOSP,15963700,NA,NA,NA,NA,NA,NA,NA,NA,2.5,1.0,0.4,suppressed,0.4,0.2,suppressed,0.1
US,F,25-34,2,2024,monthly,HOSP,15963700,NA,NA,NA,NA,NA,NA,NA,NA,2.4,1.1,0.5,suppressed,0.5,0.3,0.1,0.1
US,F,25-34,3,2024,monthly,HOSP,15963700,NA,NA,NA,NA,NA,NA,NA,NA,2.5,1.0,0.5,suppressed,0.6,0.3,0.1,0.2
US,F,25-34,4,2024,monthly,HOSP,15963700,NA,NA,NA,NA,NA,NA,NA,NA,2.7,1.3,0.6,0.2,0.7,0.3,0.2,0.3
US,F,25-34,5,2024,monthly,HOSP,15963700,NA,NA,NA,NA,NA,NA,NA,NA,2.7,1.2,0.7,suppressed,0.7,0.3,0.2,0.2
US,F,25-34,6,2024,monthly,HOSP,15963700,NA,NA,NA,NA,NA,NA,NA,NA,2.7,1.0,0.5,suppressed,0.8,0.5,0.2,0.1
US,F,25-34,7,2024,monthly,HOSP,15963700,NA,NA,NA,NA,NA,NA,NA,NA,2.6,0.9,0.4,0.1,0.7,0.4,0.2,0.2
US,F,25-34,8,2024,monthly,HOSP,15963700,NA,NA,NA,NA,NA,NA,NA,NA,2.7,1.1,0.5,suppressed,0.8,0.3,0.3,0.2
US,F,25-34,9,2024,monthly,HOSP,15963700,NA,NA,NA,NA,NA,NA,NA,NA,2.8,1.0,0.5,suppressed,0.6,0.3,0.2,0.2
US,F,25-34,10,2024,monthly,HOSP,15963700,NA,NA,NA,NA,NA,NA,NA,NA,2.3,0.8,0.4,suppressed,0.6,0.3,0.2,0.2
US,F,25-34,11,2024,monthly,HOSP,15963700,NA,NA,NA,NA,NA,NA,NA,NA,2.3,1.0,0.4,suppressed,0.5,0.2,0.1,0.2
US,F,25-34,12,2024,monthly,HOSP,15963700,NA,NA,NA,NA,NA,NA,NA,NA,2.1,0.9,0.5,suppressed,0.5,0.2,0.1,suppressed
US,F,25-34,all,2024,annual,HOSP,15963700,NA,NA,NA,NA,NA,NA,NA,NA,30.4,12.2,6.0,1.3,7.1,3.5,2.0,2.3
US,F,35-54,1,2024,monthly,HOSP,29988487,NA,NA,NA,NA,NA,NA,NA,NA,3.7,1.4,0.4,0.1,0.9,0.4,0.3,0.3
US,F,35-54,2,2024,monthly,HOSP,29988487,NA,NA,NA,NA,NA,NA,NA,NA,3.5,1.3,0.5,0.1,0.9,0.5,0.3,0.4
US,F,35-54,3,2024,monthly,HOSP,29988487,NA,NA,NA,NA,NA,NA,NA,NA,3.8,1.4,0.5,0.1,1.0,0.5,0.3,0.3
US,F,35-54,4,2024,monthly,HOSP,29988487,NA,NA,NA,NA,NA,NA,NA,NA,3.7,1.4,0.6,0.1,1.0,0.5,0.3,0.3
US,F,35-54,5,2024,monthly,HOSP,29988487,NA,NA,NA,NA,NA,NA,NA,NA,4.3,1.6,0.6,0.2,1.1,0.5,0.3,0.3
US,F,35-54,6,2024,monthly,HOSP,29988487,NA,NA,NA,NA,NA,NA,NA,NA,4.1,1.6,0.6,0.2,1.1,0.6,0.3,0.4
US,F,35-54,7,2024,monthly,HOSP,29988487,NA,NA,NA,NA,NA,NA,NA,NA,4.0,1.5,0.6,0.1,1.1,0.5,0.3,0.3
US,F,35-54,8,2024,monthly,HOSP,29988487,NA,NA,NA,NA,NA,NA,NA,NA,4.0,1.4,0.5,0.2,1.1,0.6,0.3,0.3
US,F,35-54,9,2024,monthly,HOSP,29988487,NA,NA,NA,NA,NA,NA,NA,NA,3.5,1.4,0.4,0.1,0.8,0.5,0.2,0.3
US,F,35-54,10,2024,monthly,HOSP,29988487,NA,NA,NA,NA,NA,NA,NA,NA,3.7,1.3,0.4,0.1,0.9,0.5,0.3,0.3
US,F,35-54,11,2024,monthly,HOSP,29988487,NA,NA,NA,NA,NA,NA,NA,NA,3.5,1.3,0.5,0.2,1.0,0.5,0.3,0.3
US,F,35-54,12,2024,monthly,HOSP,29988487,NA,NA,NA,NA,NA,NA,NA,NA,3.5,1.3,0.5,0.1,0.9,0.4,0.2,0.3
US,F,35-54,all,2024,annual,HOSP,29988487,NA,NA,NA,NA,NA,NA,NA,NA,45.5,17.0,5.9,1.7,11.7,5.9,3.4,3.9
US,F,55+,1,2024,monthly,HOSP,38589775,NA,NA,NA,NA,NA,NA,NA,NA,5.2,1.8,0.2,0.1,0.6,0.4,0.1,0.5
US,F,55+,2,2024,monthly,HOSP,38589775,NA,NA,NA,NA,NA,NA,NA,NA,5.1,1.7,0.2,0.1,0.6,0.4,0.1,0.5
US,F,55+,3,2024,monthly,HOSP,38589775,NA,NA,NA,NA,NA,NA,NA,NA,5.1,1.7,0.2,0.1,0.6,0.4,0.1,0.5
US,F,55+,4,2024,monthly,HOSP,38589775,NA,NA,NA,NA,NA,NA,NA,NA,5.7,2.0,0.3,0.1,0.7,0.5,0.1,0.5
US,F,55+,5,2024,monthly,HOSP,38589775,NA,NA,NA,NA,NA,NA,NA,NA,5.6,1.9,0.3,0.1,0.7,0.5,0.1,0.5
US,F,55+,6,2024,monthly,HOSP,38589775,NA,NA,NA,NA,NA,NA,NA,NA,5.4,1.9,0.3,0.1,0.7,0.5,0.1,0.5
US,F,55+,7,2024,monthly,HOSP,38589775,NA,NA,NA,NA,NA,NA,NA,NA,5.6,2.0,0.3,0.1,0.7,0.4,0.2,0.5
US,F,55+,8,2024,monthly,HOSP,38589775,NA,NA,NA,NA,NA,NA,NA,NA,5.7,2.0,0.2,0.1,0.7,0.5,0.2,0.5
US,F,55+,9,2024,monthly,HOSP,38589775,NA,NA,NA,NA,NA,NA,NA,NA,5.1,1.8,0.3,0.1,0.6,0.4,0.1,0.4
US,F,55+,10,2024,monthly,HOSP,38589775,NA,NA,NA,NA,NA,NA,NA,NA,5.6,1.8,0.2,0.1,0.7,0.5,0.2,0.5
US,F,55+,11,2024,monthly,HOSP,38589775,NA,NA,NA,NA,NA,NA,NA,NA,5.2,1.8,0.2,0.1,0.6,0.4,0.1,0.5
US,F,55+,12,2024,monthly,HOSP,38589775,NA,NA,NA,NA,NA,NA,NA,NA,5.1,1.8,0.2,0.1,0.6,0.4,0.1,0.4
